id,Asset ID,Asset Symbol,Amount with GST,GST,Balance,Transaction type,Contract/Fund,Reference ID,Date
1208901068,14,USD,0.4939584,,89.1978496,funding,BTCUSD,,2025-10-06 05:45:14.105587+05:30 IST Asia/Kolkata
1208898154,14,USD,-2.915839,-0.444789,88.7038912,commission,BTCUSD,,2025-10-06 05:45:03.161237+05:30 IST Asia/Kolkata
1208898153,14,USD,-16.7,,91.6197302,cashflow,BTCUSD,,2025-10-06 05:45:03.161193+05:30 IST Asia/Kolkata
1208833116,14,USD,-1.1623944,-0.1773144,108.3197302,commission,BTCUSD,,2025-10-06 03:53:31.174610+05:30 IST Asia/Kolkata
1202055133,14,USD,-2.6347925,-0.4019175,109.4821246,commission,ETHUSD,,2025-10-03 19:28:58.762835+05:30 IST Asia/Kolkata
1202055132,14,USD,-19.25,,112.1169171,cashflow,ETHUSD,,2025-10-03 19:28:58.762787+05:30 IST Asia/Kolkata
1202019292,14,USD,-1.05846,-0.16146,131.3669171,commission,ETHUSD,,2025-10-03 19:10:32.028043+05:30 IST Asia/Kolkata
1199414372,14,USD,-3.884796,-0.592596,132.4253771,commission,ETHUSD,,2025-10-02 20:13:24.097646+05:30 IST Asia/Kolkata
1199414367,14,USD,-30.95,,136.3101731,cashflow,ETHUSD,,2025-10-02 20:13:24.097603+05:30 IST Asia/Kolkata
1199368424,14,USD,-0.5204744,-0.0793944,167.2601731,commission,ETHUSD,,2025-10-02 19:55:24.035632+05:30 IST Asia/Kolkata
1199303737,14,USD,-2.6018705,-0.3968955,167.7806475,commission,ETHUSD,,2025-10-02 19:26:41.151616+05:30 IST Asia/Kolkata
1197482850,14,USD,-11.6,,170.382518,cashflow,BTCUSD,,2025-10-02 01:11:19.648821+05:30 IST Asia/Kolkata
1197467733,14,USD,-2.216512,-0.338112,181.982518,commission,BTCUSD,,2025-10-02 00:58:10.578369+05:30 IST Asia/Kolkata
1182789166,14,USD,-18.48,,184.19903,cashflow,BTCUSD,,2025-09-25 18:31:54.094329+05:30 IST Asia/Kolkata
1182765540,14,USD,-2.0996448,-0.3202848,202.67903,commission,BTCUSD,,2025-09-25 18:20:29.885250+05:30 IST Asia/Kolkata
1177981905,14,USD,-4.64998765,-0.70932015,204.7786748,commission,BTCUSD,,2025-09-23 20:05:26.811778+05:30 IST Asia/Kolkata
1177981900,14,USD,-27.965,,209.42866245,cashflow,BTCUSD,,2025-09-23 20:05:26.811731+05:30 IST Asia/Kolkata
1177938079,14,USD,-1.62660404,-0.24812604,237.39366245,commission,BTCUSD,,2025-09-23 19:44:12.809774+05:30 IST Asia/Kolkata
1177937728,14,USD,-0.1333282,-0.0203382,239.02026649,commission,BTCUSD,,2025-09-23 19:44:01.546630+05:30 IST Asia/Kolkata
1177937689,14,USD,-0.02666564,-0.00406764,239.15359469,commission,BTCUSD,,2025-09-23 19:44:00.997118+05:30 IST Asia/Kolkata
1177937679,14,USD,-0.07999692,-0.01220292,239.18026033,commission,BTCUSD,,2025-09-23 19:44:00.425886+05:30 IST Asia/Kolkata
1175772972,14,USD,-2.6658914,-0.4066614,239.26025725,commission,BTCUSD,,2025-09-22 19:28:06.104322+05:30 IST Asia/Kolkata
1175772971,14,USD,-3.66,,241.92614865,cashflow,BTCUSD,,2025-09-22 19:28:06.104285+05:30 IST Asia/Kolkata
1175684230,14,USD,-0.63929568,-0.09751968,245.58614865,commission,BTCUSD,,2025-09-22 18:46:29.052103+05:30 IST Asia/Kolkata
1175684011,14,USD,-0.3995598,-0.0609498,246.22544433,commission,BTCUSD,,2025-09-22 18:46:20.779073+05:30 IST Asia/Kolkata
1175683959,14,USD,-0.02663732,-0.00406332,246.62500413,commission,BTCUSD,,2025-09-22 18:46:18.792330+05:30 IST Asia/Kolkata
1173722327,14,USD,-4.755695,-0.725445,246.65164145,commission,BTCUSD,,2025-09-22 03:51:25.906244+05:30 IST Asia/Kolkata
1173722325,14,USD,-21,,251.40733645,cashflow,BTCUSD,,2025-09-22 03:51:25.906205+05:30 IST Asia/Kolkata
1173621676,14,USD,-1.907234,-0.290934,272.40733645,commission,BTCUSD,,2025-09-22 00:35:12.984897+05:30 IST Asia/Kolkata
1157899026,14,USD,-3.73802908,-0.57020783,274.31457045,commission,BTCUSD,,2025-09-15 14:17:24.123564+05:30 IST Asia/Kolkata
1157899024,14,USD,-21.8075,,278.05259953,cashflow,BTCUSD,,2025-09-15 14:17:24.123466+05:30 IST Asia/Kolkata
1157738480,14,USD,-1.5003582,-0.2288682,299.86009953,commission,BTCUSD,,2025-09-15 13:32:18.907543+05:30 IST Asia/Kolkata
1149895549,14,USD,-5.4371096,-0.8293896,301.36045773,commission,BTCUSD,,2025-09-12 19:26:05.413716+05:30 IST Asia/Kolkata
1149895546,14,USD,-20.24,,306.79756733,cashflow,BTCUSD,,2025-09-12 19:26:05.413671+05:30 IST Asia/Kolkata
1149845791,14,USD,-2.1700672,-0.3310272,327.03756733,commission,BTCUSD,,2025-09-12 19:02:36.651281+05:30 IST Asia/Kolkata
1147364413,14,USD,-22.225,,329.20763453,cashflow,BTCUSD,,2025-09-11 19:46:48.950874+05:30 IST Asia/Kolkata
1147322690,14,USD,-1.34992,-0.20592,351.43263453,commission,BTCUSD,,2025-09-11 19:31:51.149842+05:30 IST Asia/Kolkata
1144437410,14,USD,-2.6906478,-0.4104378,352.78255453,commission,BTCUSD,,2025-09-10 19:46:58.900802+05:30 IST Asia/Kolkata
1144437409,14,USD,6.42,,355.47320233,cashflow,BTCUSD,,2025-09-10 19:46:58.900761+05:30 IST Asia/Kolkata
1144353081,14,USD,-1.074744,-0.163944,349.05320233,commission,BTCUSD,,2025-09-10 19:23:30.496398+05:30 IST Asia/Kolkata
1105925786,14,USD,-0.03163673,,350.12794633,funding,BTCUSD,,2025-09-02 02:57:49.451135+05:30 IST Asia/Kolkata
1105925785,14,USD,-1.275521,-0.194571,350.15958306,commission,BTCUSD,,2025-09-02 02:57:49.284062+05:30 IST Asia/Kolkata
1105925784,14,USD,-23.275,,351.43510406,cashflow,BTCUSD,,2025-09-02 02:57:49.283994+05:30 IST Asia/Kolkata
1105817236,14,USD,-0.06808147,,374.71010406,funding,BTCUSD,,2025-09-02 02:31:33.014455+05:30 IST Asia/Kolkata
1105605249,14,USD,-0.06826351,,374.77818553,funding,BTCUSD,,2025-09-02 01:31:33.004452+05:30 IST Asia/Kolkata
1105437223,14,USD,-0.06818131,,374.84644904,funding,BTCUSD,,2025-09-02 00:31:33.006303+05:30 IST Asia/Kolkata
1105232901,14,USD,-0.06794345,,374.91463035,funding,BTCUSD,,2025-09-01 23:31:33.014158+05:30 IST Asia/Kolkata
1104953129,14,USD,-0.06805626,,374.9825738,funding,BTCUSD,,2025-09-01 22:31:33.029017+05:30 IST Asia/Kolkata
1104702636,14,USD,-0.06803752,,375.05063006,funding,BTCUSD,,2025-09-01 21:31:33.009074+05:30 IST Asia/Kolkata
1104409324,14,USD,-0.06816876,,375.11866758,funding,BTCUSD,,2025-09-01 20:31:33.013089+05:30 IST Asia/Kolkata
1104173249,14,USD,-0.06825327,,375.18683634,funding,BTCUSD,,2025-09-01 19:31:33.005772+05:30 IST Asia/Kolkata
1103900939,14,USD,-0.06808066,,375.25508961,funding,BTCUSD,,2025-09-01 18:31:33.025276+05:30 IST Asia/Kolkata
1103688955,14,USD,-0.01924486,,375.32317027,funding,BTCUSD,,2025-09-01 17:31:33.015197+05:30 IST Asia/Kolkata
1103624580,14,USD,-1.2810139,-0.195409,375.34241513,commission,BTCUSD,,2025-09-01 17:12:58.098839+05:30 IST Asia/Kolkata
807166599,14,USD,-7.89482688,-1.204296,376.62342903,commission,BTCUSD,,2025-06-26 18:01:30.575966+05:30 IST Asia/Kolkata
807166598,14,USD,-29.1,,384.51825591,cashflow,BTCUSD,,2025-06-26 18:01:30.575910+05:30 IST Asia/Kolkata
807166597,14,USD,-0.08872966,,413.61825591,funding,BTCUSD,,2025-06-26 18:01:30.573650+05:30 IST Asia/Kolkata
807054663,14,USD,-0.13410132,,413.70698557,funding,BTCUSD,,2025-06-26 17:31:33.026801+05:30 IST Asia/Kolkata
807046239,14,USD,-0.63283695,-0.096534,413.84108689,commission,BTCUSD,,2025-06-26 17:30:34.006437+05:30 IST Asia/Kolkata
806903325,14,USD,-0.08498676,,414.47392384,funding,BTCUSD,,2025-06-26 16:31:33.005837+05:30 IST Asia/Kolkata
806853646,14,USD,-2.15216719,-0.328297,414.5589106,commission,BTCUSD,,2025-06-26 15:51:44.116648+05:30 IST Asia/Kolkata
806853630,14,USD,-0.37979421,-0.057935,416.71107779,commission,BTCUSD,,2025-06-26 15:51:42.590611+05:30 IST Asia/Kolkata
760980559,14,USD,-1.8633321,-0.284237,417.090872,commission,BTCUSD,,2025-06-13 20:40:15.571525+05:30 IST Asia/Kolkata
760980557,14,USD,-29.725,,418.9542041,cashflow,BTCUSD,,2025-06-13 20:40:15.571482+05:30 IST Asia/Kolkata
760980556,14,USD,0.01598695,,448.6792041,funding,BTCUSD,,2025-06-13 20:40:15.556791+05:30 IST Asia/Kolkata
760889746,14,USD,0.08650603,,448.66321715,funding,BTCUSD,,2025-06-13 20:31:33.006280+05:30 IST Asia/Kolkata
760655082,14,USD,0.05882971,,448.57671112,funding,BTCUSD,,2025-06-13 19:31:33.010205+05:30 IST Asia/Kolkata
760635180,14,USD,-0.618202,-0.094302,448.51788141,commission,BTCUSD,,2025-06-13 19:27:18.016930+05:30 IST Asia/Kolkata
760476588,14,USD,0.0096458,,449.13608341,funding,BTCUSD,,2025-06-13 18:31:33.005686+05:30 IST Asia/Kolkata
760450629,14,USD,-1.238115,-0.188865,449.12643761,commission,BTCUSD,,2025-06-13 18:19:39.055332+05:30 IST Asia/Kolkata
624492303,14,USD,-1.945584,-0.296784,450.36455261,commission,BTCUSD,,2025-05-09 19:53:29.066920+05:30 IST Asia/Kolkata
624492301,14,USD,-32,,452.31013661,cashflow,BTCUSD,,2025-05-09 19:53:29.066882+05:30 IST Asia/Kolkata
624492298,14,USD,-0.03794137,,484.31013661,funding,BTCUSD,,2025-05-09 19:53:29.058877+05:30 IST Asia/Kolkata
624369469,14,USD,-1.953136,-0.297936,484.34807798,commission,BTCUSD,,2025-05-09 19:31:07.579322+05:30 IST Asia/Kolkata
602754425,14,USD,-3.96420115,-0.604709,486.30121398,commission,BTCUSD,,2025-05-03 22:38:09.071767+05:30 IST Asia/Kolkata
602754423,14,USD,-29.3,,490.26541513,cashflow,BTCUSD,,2025-05-03 22:38:09.071714+05:30 IST Asia/Kolkata
602677173,14,USD,0.00308623,,519.56541513,funding,BTCUSD,,2025-05-03 22:31:33.009861+05:30 IST Asia/Kolkata
602474331,14,USD,-0.01930422,,519.5623289,funding,BTCUSD,,2025-05-03 21:31:33.004741+05:30 IST Asia/Kolkata
602405508,14,USD,-0.22746506,-0.034698,519.58163312,commission,BTCUSD,,2025-05-03 20:45:53.482152+05:30 IST Asia/Kolkata
602404110,14,USD,-1.3651302,-0.20824,519.80909818,commission,BTCUSD,,2025-05-03 20:45:13.337983+05:30 IST Asia/Kolkata
585251032,14,USD,-7.8358903,-1.195305,521.17422838,commission,BTCUSD,,2025-04-29 01:14:39.568260+05:30 IST Asia/Kolkata
585251029,14,USD,-30.17,,529.01011868,cashflow,BTCUSD,,2025-04-29 01:14:39.568215+05:30 IST Asia/Kolkata
585251026,14,USD,-0.01984489,,559.18011868,funding,BTCUSD,,2025-04-29 01:14:39.565754+05:30 IST Asia/Kolkata
585222825,14,USD,-0.558435,-0.085185,559.19996357,commission,BTCUSD,,2025-04-29 00:50:38.898986+05:30 IST Asia/Kolkata
585222823,14,USD,-0.0446748,-0.006815,559.75839857,commission,BTCUSD,,2025-04-29 00:50:38.605624+05:30 IST Asia/Kolkata
585222809,14,USD,-2.010366,-0.306666,559.80307337,commission,BTCUSD,,2025-04-29 00:50:38.331256+05:30 IST Asia/Kolkata
585222808,14,USD,-0.3797358,-0.057926,561.81343937,commission,BTCUSD,,2025-04-29 00:50:38.051990+05:30 IST Asia/Kolkata
585222791,14,USD,-0.0223374,-0.003407,562.19317517,commission,BTCUSD,,2025-04-29 00:50:37.687277+05:30 IST Asia/Kolkata
585222764,14,USD,-0.111687,-0.017037,562.21551257,commission,BTCUSD,,2025-04-29 00:50:36.784653+05:30 IST Asia/Kolkata
574024127,14,USD,-20.145,,562.32719957,cashflow,BTCUSD,,2025-04-25 19:36:30.058947+05:30 IST Asia/Kolkata
574024124,14,USD,-0.00513339,,582.47219957,funding,BTCUSD,,2025-04-25 19:36:30.056504+05:30 IST Asia/Kolkata
573983102,14,USD,-0.00219935,,582.47733296,funding,BTCUSD,,2025-04-25 19:31:33.005147+05:30 IST Asia/Kolkata
573966624,14,USD,-1.8944664,-0.288986,582.47953231,commission,BTCUSD,,2025-04-25 19:26:21.372993+05:30 IST Asia/Kolkata
572761662,14,USD,-16.4025,,584.37399871,cashflow,BTCUSD,,2025-04-25 12:06:50.773996+05:30 IST Asia/Kolkata
572761659,14,USD,-0.00889695,,600.77649871,funding,BTCUSD,,2025-04-25 12:06:50.771484+05:30 IST Asia/Kolkata
572750295,14,USD,-7.43990738,-1.134901,600.78539566,commission,BTCUSD,,2025-04-25 12:01:23.157038+05:30 IST Asia/Kolkata
567127953,14,USD,-0.45,,608.22530304,cashflow,BTCUSD,,2025-04-23 19:08:04.149121+05:30 IST Asia/Kolkata
567127950,14,USD,-0.9,,608.67530304,cashflow,BTCUSD,,2025-04-23 19:08:02.076621+05:30 IST Asia/Kolkata
567127947,14,USD,-0.45,,609.57530304,cashflow,BTCUSD,,2025-04-23 19:07:59.950937+05:30 IST Asia/Kolkata
567127943,14,USD,-4.5,,610.02530304,cashflow,BTCUSD,,2025-04-23 19:07:59.688497+05:30 IST Asia/Kolkata
567127938,14,USD,-13.5,,614.52530304,cashflow,BTCUSD,,2025-04-23 19:07:59.596323+05:30 IST Asia/Kolkata
567127935,14,USD,-0.45,,628.02530304,cashflow,BTCUSD,,2025-04-23 19:07:59.516845+05:30 IST Asia/Kolkata
567127930,14,USD,-6.75,,628.47530304,cashflow,BTCUSD,,2025-04-23 19:07:59.418222+05:30 IST Asia/Kolkata
567127926,14,USD,-0.00160116,,635.22530304,funding,BTCUSD,,2025-04-23 19:07:59.414855+05:30 IST Asia/Kolkata
567077786,14,USD,-1.1529544,-0.175874,635.2269042,commission,BTCUSD,,2025-04-23 18:59:53.506532+05:30 IST Asia/Kolkata
567077776,14,USD,-0.1773776,-0.027058,636.3798586,commission,BTCUSD,,2025-04-23 18:59:52.464297+05:30 IST Asia/Kolkata
558946980,14,USD,-5.1440625,-0.784688,636.5572362,commission,BTCUSD,,2025-04-21 16:39:28.125651+05:30 IST Asia/Kolkata
558946978,14,USD,-26.05,,641.7012987,cashflow,BTCUSD,,2025-04-21 16:39:28.125617+05:30 IST Asia/Kolkata
558946977,14,USD,-0.00724105,,667.7512987,funding,BTCUSD,,2025-04-21 16:39:28.123786+05:30 IST Asia/Kolkata
558884152,14,USD,-0.04355822,,667.75853975,funding,BTCUSD,,2025-04-21 16:31:33.005923+05:30 IST Asia/Kolkata
558737808,14,USD,-0.04361525,,667.80209797,funding,BTCUSD,,2025-04-21 15:31:33.008797+05:30 IST Asia/Kolkata
558578515,14,USD,-0.04384339,,667.84571322,funding,BTCUSD,,2025-04-21 14:31:33.006081+05:30 IST Asia/Kolkata
558451807,14,USD,-0.01888876,,667.88955661,funding,BTCUSD,,2025-04-21 13:31:33.014848+05:30 IST Asia/Kolkata
558420734,14,USD,-2.0637728,-0.314813,667.90844537,commission,BTCUSD,,2025-04-21 13:08:03.093763+05:30 IST Asia/Kolkata
558403702,14,USD,-9.01697738,-1.375471,669.97221817,commission,BTCUSD,,2025-04-21 12:55:48.286635+05:30 IST Asia/Kolkata
558403701,14,USD,-25.1125,,678.98919555,cashflow,BTCUSD,,2025-04-21 12:55:48.286548+05:30 IST Asia/Kolkata
558403700,14,USD,-0.04089633,,704.10169555,funding,BTCUSD,,2025-04-21 12:55:48.278929+05:30 IST Asia/Kolkata
558319191,14,USD,-0.01103957,,704.14259188,funding,BTCUSD,,2025-04-21 12:31:33.005079+05:30 IST Asia/Kolkata
558301746,14,USD,-3.6127175,-0.551093,704.15363145,commission,BTCUSD,,2025-04-21 12:22:14.066814+05:30 IST Asia/Kolkata
546379220,14,USD,-4.21776545,-0.643388,707.76634895,commission,BTCUSD,,2025-04-17 19:37:30.741387+05:30 IST Asia/Kolkata
546379216,14,USD,-41.735,,711.9841144,cashflow,BTCUSD,,2025-04-17 19:37:30.741329+05:30 IST Asia/Kolkata
546379212,14,USD,-0.00556714,,753.7191144,funding,BTCUSD,,2025-04-17 19:37:30.738375+05:30 IST Asia/Kolkata
546334096,14,USD,-0.02237279,,753.72468154,funding,BTCUSD,,2025-04-17 19:31:33.007157+05:30 IST Asia/Kolkata
546266960,14,USD,-4.2423891,-0.647144,753.74705433,commission,BTCUSD,,2025-04-17 18:57:26.401931+05:30 IST Asia/Kolkata
535525180,14,USD,-5.021785,-0.766035,757.98944343,commission,BTCUSD,,2025-04-14 18:09:16.643721+05:30 IST Asia/Kolkata
535525178,14,USD,-38.75,,763.01122843,cashflow,BTCUSD,,2025-04-14 18:09:16.643655+05:30 IST Asia/Kolkata
535525175,14,USD,0.03956791,,801.76122843,funding,BTCUSD,,2025-04-14 18:09:16.641230+05:30 IST Asia/Kolkata
535397344,14,USD,0.05729285,,801.72166052,funding,BTCUSD,,2025-04-14 17:31:33.006013+05:30 IST Asia/Kolkata
535194579,14,USD,0.06104569,,801.66436767,funding,BTCUSD,,2025-04-14 16:31:33.004249+05:30 IST Asia/Kolkata
534987745,14,USD,0.04818233,,801.60332198,funding,BTCUSD,,2025-04-14 15:31:33.004354+05:30 IST Asia/Kolkata
534868726,14,USD,-4.9989225,-0.762548,801.55513965,commission,BTCUSD,,2025-04-14 14:40:05.623658+05:30 IST Asia/Kolkata
531648478,14,USD,-32.445,,806.55406215,cashflow,BTCUSD,,2025-04-13 19:14:44.781825+05:30 IST Asia/Kolkata
531648476,14,USD,-0.01341816,,838.99906215,funding,BTCUSD,,2025-04-13 19:14:44.772820+05:30 IST Asia/Kolkata
531610968,14,USD,-1.7859654,-0.272435,839.01248031,commission,BTCUSD,,2025-04-13 19:05:14.607128+05:30 IST Asia/Kolkata
524180556,14,USD,-29.2175,,840.79844571,cashflow,BTCUSD,,2025-04-11 19:49:34.416127+05:30 IST Asia/Kolkata
524180554,14,USD,0.00307298,,870.01594571,funding,BTCUSD,,2025-04-11 19:49:34.353604+05:30 IST Asia/Kolkata
524160335,14,USD,-1.26818848,-0.193452,870.01287273,commission,BTCUSD,,2025-04-11 19:40:24.779300+05:30 IST Asia/Kolkata
520004241,14,USD,-3.62157488,-0.552444,871.28106121,commission,BTCUSD,,2025-04-10 18:50:35.049539+05:30 IST Asia/Kolkata
520004240,14,USD,-21.525,,874.90263609,cashflow,BTCUSD,,2025-04-10 18:50:35.049479+05:30 IST Asia/Kolkata
520004239,14,USD,-0.00502305,,896.42763609,funding,BTCUSD,,2025-04-10 18:50:35.047698+05:30 IST Asia/Kolkata
519915214,14,USD,-0.00145571,,896.43265914,funding,BTCUSD,,2025-04-10 18:31:33.005458+05:30 IST Asia/Kolkata
519894688,14,USD,-1.34731338,-0.205522,896.43411485,commission,BTCUSD,,2025-04-10 18:23:03.506010+05:30 IST Asia/Kolkata
519894287,14,USD,-0.09623667,-0.01468,897.78142823,commission,BTCUSD,,2025-04-10 18:22:52.825083+05:30 IST Asia/Kolkata
518924532,14,USD,-4.10432615,-0.626084,897.8776649,commission,BTCUSD,,2025-04-10 12:58:17.309387+05:30 IST Asia/Kolkata
518924531,14,USD,-22.865,,901.98199105,cashflow,BTCUSD,,2025-04-10 12:58:17.309352+05:30 IST Asia/Kolkata
518924530,14,USD,-0.02213238,,924.84699105,funding,BTCUSD,,2025-04-10 12:58:17.306537+05:30 IST Asia/Kolkata
518824942,14,USD,-1.6471266,-0.251257,924.86912343,commission,BTCUSD,,2025-04-10 12:30:34.654785+05:30 IST Asia/Kolkata
516013225,14,USD,28.08,,926.51625003,cashflow,BTCUSD,,2025-04-09 20:22:50.292731+05:30 IST Asia/Kolkata
516013224,14,USD,0.00256325,,898.43625003,funding,BTCUSD,,2025-04-09 20:22:50.289567+05:30 IST Asia/Kolkata
515976326,14,USD,-1.1892335,-0.181409,898.43368678,commission,BTCUSD,,2025-04-09 20:09:57.083393+05:30 IST Asia/Kolkata
515753822,14,USD,4.774,,899.62292028,cashflow,BTCUSD,,2025-04-09 19:13:06.270560+05:30 IST Asia/Kolkata
515753821,14,USD,-0.00256895,,894.84892028,funding,BTCUSD,,2025-04-09 19:13:06.268131+05:30 IST Asia/Kolkata
515753819,14,USD,13.7025,,894.85148923,cashflow,BTCUSD,,2025-04-09 19:13:06.094914+05:30 IST Asia/Kolkata
515704914,14,USD,-1.551641,-0.236691,881.14898923,commission,BTCUSD,,2025-04-09 19:03:04.517042+05:30 IST Asia/Kolkata
513102230,14,USD,-0.9027,-0.1377,882.70063023,commission,BTCUSD,,2025-04-09 01:09:20.030525+05:30 IST Asia/Kolkata
513102229,14,USD,-27.5,,883.60333023,cashflow,BTCUSD,,2025-04-09 01:09:20.030458+05:30 IST Asia/Kolkata
513102228,14,USD,-0.00577081,,911.10333023,funding,BTCUSD,,2025-04-09 01:09:20.022322+05:30 IST Asia/Kolkata
